"id_nfpu","features","label"
1956989560,"feels sad coz i wasnt able to play with the guys!!!  http://plurk.com/p/wxiux","sadness"
1956990568,"Darn these allergies! I don't like this time of year because of this! I never used to have this problem either ","sadness"
1956991673,"@cayogial i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS ","sadness"
1956992030,"I wish she knew what she puts me through..She stole my heart, never gave it back..and occasionally she likes to be like look what I have! ","sadness"
1956995196,"@neesabear early happy day of birth in case I don't make it! Very tired from therapy today n just taking my medicine!  misshu! Love ya!","sadness"
1956995762,"Allergies suck ducks nuts.     &lt;=====8@8=====&gt;","sadness"
1956996730,"wonders why her Karma points turned into 0.00.  http://plurk.com/p/wxj54","sadness"
1956996765,"Need to pack for CALI CALI! Cannot waittt! Thinking a glass of wine is in order to celebrate my weekend vaca. Still work 2morrow, tho. ","happiness"
1956996776,"Is miserable  i feel like im gona cry  sux!","sadness"
1956998532,"*sigh* I'm going to bed... I just don't feel right anymore... ","sadness"
1956998704,"Now I am depressed after watching so you think you can dance ","sadness"
1957000040,"Just cross 'cause I'm stuck twiddling my thumbs now, ugh ","sadness"
1957002082,"Last day working for the Uni today, sad times ","sadness"
1957005226,"is still missing her husband.    I really want him home.","sadness"
1957005279,"I miss my puppy ","sadness"
1957005713,"@nzdeany I've given up on pizza - kids would never let me have my fav  (the hot ones)","sadness"
1957006033,"@BarbSchaefer yearling in pet home died... very sad for their whole family  ","sadness"
1957006245,"@heresmyhello92 We hate change, so of course. We're fans for life. &lt;3 Oh and if we haven't met Rob by then something went horribly wrong. ","sadness"
1957006547,"well fuck- this new pain med has an odd warning that actually applies to me. i can't take this. -chan is displeased. ","sadness"
1957006674,"just uploaded my new blog... a painful story about an 80s year old man who cried because he wanted to die... very sad ","sadness"
1957007633,"I just saw pics from this past Thanksgiving and am sad because Grandma was in them.  ","sadness"
1957008075,"Took a shift tomorrow.    I don't really feel like working right now.","sadness"
1957008193,"but now i have no money for a phone ","sadness"
1957008498,"Too bad the Red Devils.. disappointing to say the least   ","sadness"
1957008802,"@xdjio Have a 3ware 9650SE, not fast enough for 3x X25-M SSD RAID5. 800Mhz IOP on the HPT. Might try an Adaptec 5405 (1.2Ghz). ","sadness"
1957011291,"@AlexanderGWhite daaammmnnnnn I do wish I was there. ","sadness"
1957012476,"@yuki_hime I played up until the latter parts of the voodoo village part co-op until I lost my usual partner ","sadness"
1957012769,"is a bad friend ","sadness"
1957013885,"@moggy99 No internet last night; ER was brill, there was a massive explosion at the end of a nearby gas works ER on standby ","sadness"
1957013896,"@lenje - Still a pity it comes with no lamb though ","sadness"
1957014267,"@bloomsday16  I'm sorry to hear that. Here is my optimist: Things will get better. For all of us.","sadness"
1957016697,"Had to cancel wow for now ","sadness"
1957017164,"@fairyfroggie But yeah...I'm sad about my &quot;Ravenclaw&quot; account. I love that account to bits. ","sadness"
1957017522,"took a math test today. The day before the test, the teacher says bring your calculator. Luke was confident. Teacher decided no calcs. ","happiness"
1957017595,"omg, the concert was awesome, madrigals gave me chills on almost every piece...brooks also called up alumni, but i didnt get to go ","happiness"
1957018061,"Up late with nothin 2 do..... ","sadness"
1957019556,"sometimes i wish things could go back to the way they were the beginning of last summer ","sadness"
1957020180,"@kateisbored I feel the same way, but I guess no matter where you are there will always be memes. ","sadness"
1957020385,"I Can`t do 30 minutes of Treadmill  but done 30 minutes for today already, gonna do 20 minutes more","happiness"
1957020702,"Chillin with the roomies. Can't wait for the zombie CLWN CR. Its gonna be 6-8 weeks ","happiness"
1957021305,"Cute Malay girl came to seemy room for rent - sadly think it was for her guyfreind   bit misleading and disappointing LOL","sadness"
1957025428,"Everytime I send an email to my coach, I feel a need to practice.   shitty balls.  Lol","sadness"
1957026475,"It's pissing me off and not letting me follow ericka ","sadness"
1957027495,"Is going to sleep not peaceful  wanted to hear him say Good Night but that didn't happen  Good Night everyone....","sadness"
1957027630," my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.","sadness"
1957028895,"I haven't seen Muffin in two whole days! ","sadness"
1957029111,"@YumiFujii i'll miss y'all back... give @LesleyBoudy my regards... ","sadness"
1957030545,"Just found mj mouse flats at DJs. Of course there are none left in my size ","sadness"
1957032228,"@xoshayzers i knoww  things won't be the samee &lt;/3","sadness"
1957033043,"@vinylvickxen i kno i doooo!!!!!!!!!! yall partyin with out me ","happiness"
1957033776,"Going to sleep. Gonna fall asleep playing apps again. Tmrw is going to suck ","sadness"
1957034202,"I can't believe the Metal Gear Solid song was stolen    I'm so disappointed  http://bit.ly/YKkSu","sadness"
1957034566,"@MacZombieRawr  I wish I had Left 4 Dead. But first I'd need something to play it on...","sadness"
1957035564,"I spilled my beer all over my leg. Wasted half my beer.  Home now. I met a cute girl. Good conversation.","happiness"
1957038324,"my teeth and head hurts ","sadness"
1957038398,"I HATE rob zombie movies. &amp; the smell of weed. Vommmm. ","sadness"
1957039456," no more arrested development. i am sad.","sadness"
1957039894,"omg i keep losing followers this is so sad  i want 90 one day....thats my goal ;D","sadness"
1957039922,"I feel so deflated. No more doggy. ","sadness"
1957040172,"I just had to empty my trash on the mac. that was one of THE MOST DIFFICULT things I have ever done in my life. 8,000 pictures are GONE. ","sadness"
1957040395,"im contacting PAWS Philippines so i can find &quot;tiger&quot; a new owner. im so sad. i love my dog soo much ","sadness"
1957040988,"just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to be over ","sadness"
1957041745,"Fuuudge. Movie store is closed ","sadness"
1957041767,"ALO is so sad and quiet and empty tonight ","sadness"
1957042316,"@Mona26 Aw where are you headed to? i just cancelled my trip to Aussie ","sadness"
1957043226,"Sad that Christian Lacroix had to file bankruptcy ","sadness"
1957043241,"I dont feel good AT ALL. fuckkk ","sadness"
1957045395,"Have to go to the dreaded DMV tomorrow  ","sadness"
1957045692,"english class! working on interactive orals ","happiness"
1957047571,"Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up. ","sadness"
1957048027,"God I just want to sleep. ","sadness"
1957049167,"Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes ","sadness"
1957050747,"@RealBlackWidow But but I dun wanna  ","sadness"
1957050890,"@imjustlalayone damn girl I'm so down but ya gotta let me know so I can get my kit together &amp; I got a flyer  Any next weekend? I&quot;M DOWN!","sadness"
1957051517,"@JustinOdom dbl booooooo for being sick, flippin blows! ... bahaha i kno i dont have many friends on here either. i feel so lame  haha","sadness"
1957052932,"feels sick to my stomach and idkk whyy ","sadness"
1957053566,"@hello_jodie Um, I was thrown from @JareWolf's van yesterday and had to be taken to the ER ","sadness"
1957055981,"FB is boring   and i wanna sing RIGHT NOW..! *-*","happiness"
1957056027,"@judyrey  The link doesn't work ","sadness"
1957058504,"@celldweller Must... have... new music... I won't sleep until you give us Chapter 1... I might die first though...  Hurry! ","happiness"
1957059348,"my stupid tooooth hurts ","sadness"
1957059917,"@turnitgrey my computers broken and I broke my laptop so I had to use the phone  ahh still on he cause they fucked up my order.","sadness"
1957062827,"I'm awake. Anybody else awake? Wish I lived in the US since all the fun happens when I'm asleep! ","sadness"
1957063845,"@Penguin_J heehee. i love you! i am tired. ","sadness"
1957064575,"Morning everyone sorry for going early last night had bad news, felt totally crap   Today is a new day","sadness"
1957064908,"how I wish my parents put me into a Chinese school when I was younger. Then, it'll be so much easier for me to get a job... ","sadness"
1957067988,"@joiskol  being in your room makes me sad.","sadness"
1957068880,"@CocktailChic oh f*ck! I completely forgot about Thirsty Thursday! oh. my. gaga. this sucks ","sadness"
1957069453,"if one people did any wrong, the world blames all the people over there, this is the great world which we are living in!  Shit!","sadness"
1957070534,"@meljachin: eww. dislike ","sadness"
1957071331,"@SuzyDunkley sorry bout the cat, ","sadness"
1957072896,"missed iron chef ","sadness"
1957073073,"@thevowel the DS version sucks ","sadness"
1957073201,"what a bad day ","sadness"
1957075268,"@PandaMayhem noooooooooooo i just look at a lot of pictures   lol lol","happiness"
1957076048,"went to the cd store to search for the cd. But ","sadness"
1957076433,"I miss my mom..  &quot;May angels lead you in&quot;","sadness"
1957077552,"@chocolovere i feel the same way every day ","sadness"
1957077564,"Can't sleep. Sucks. The one day i have to sleep in and i have to get up and go shopping with mom. Ugh. ","sadness"
1957078157,"Sleppytime. Really missing my godfather right now. Love you Wayne ","sadness"
1957078740,"So have a headache right now and it sucks ","sadness"
1957079403,"@jwray12 Lakers, baby Lakers!! I'll miss the game tmwr. I have to work  you'll have to keep me posted please","sadness"
1957079496,"comfort food of the day: pan mee. though, it didnt taste any good.. ","sadness"
1957079568,"misses my baby. ","sadness"
1957080579,"I'm poorly and can't sleep ","sadness"
1957082926,"has work tom. ","sadness"
1957083616,"today we say goodbye to the second good friend in a week from dmp  but at least the sun is shinning and I'm definately NOT working this pm","sadness"
1957084166,"Sometimes the things you say hurt the ones you love most unintentionally.  And you can never ever take it back or fix it. ","sadness"
1957084446,"@nickkk_ that sucks! ","sadness"
1957084638,"Having Fever  dont feel to work","sadness"
1957084945,"missing @MeLDiBiAsE...6 days can't pass quick enough ","sadness"
1957085211,"Working from home today, my back is killing me  Doctor and then physio after later today.","sadness"
1957086137,"@ddlovato demi, just say hi to me and it`s enough. just replay to me please  love you so much!!!","happiness"
1957087793,"Missing you all deeply ","sadness"
1957088179,"@mrssunshine96 big now!!! Vanessa is going to be 3 in September, its going by so fast!  its hard cuz Im workin so much, I miss out on alot","happiness"
1957088224,"@Ravels sniff sniff  take care ravels! Hopefully we'll be chatting again soon. In the mean time, I'll HELLA miss you.","sadness"
1957089208," I don't want her to leave..","sadness"
1957089465,"good lord, just seen the agency work for our upcoming Open Day. Money for Jam ","happiness"
1957090408,"@KaliyahPjones lmao...thats sad, kinda discourages me 4rom goin if the shit's wack ","sadness"
1957090496,"@WillyNorthpole I wish I was there ","sadness"
1957090643,"I miss my little Batty, she was only 3 months old when she got sick, she was always so fun and full of life &lt;3 Even at the very end... ","sadness"
1957091327,"morning again! I hate mornings. So offensive! ","sadness"
1957091372,"bed bed bed @samuelasanders do you never answer texts anymore?  I thought of you the other day and sent one but never heard back. Sad day ","sadness"
1957092017,"@brianshead waah. We're no longer your peeps. ","sadness"
1957092623,"@angelica_yo LOL wow dawg doesn't sound like you're playing!  I feel bad now haha","sadness"
1957093069,"My little foster kittens are getting big...chubba and Winston are going 2 b missed when they get amazing homes. ","happiness"
1957093920,"@MariusLT I'm sorry about your bad driving experiences. ","sadness"
1957094323,"Already misses @CMontecillo  ","sadness"
1957096324,"Gutted that the bathroom still isn't free- early work isn't going to happen  . And I need the loo!","sadness"
1957098844,"thank you @ddlovato (: cant wait!!!! ummm btw ima crash still sick ","sadness"
1957098983,"First my work computer, now my home laptop is fucked.  ","sadness"
1957100428,"@joek949 It's depressing I'm stuck inside all day ","sadness"
1957100791,"i hate being sick. i miss @cynthiasheree @lucyowns and @larilync ","sadness"
1957101953,"Getting ready for school - second maths test today  also its my last day of 3rd year!! Next week i will officially be in 4th year ","happiness"
1957102054,"Woke Up,I Wanna Stay In My bed ","sadness"
1957102464,"Upsidedown tomato plants died!    ","sadness"
1957103831,"@ddlovato Caan't Iht Be Earlier? ICant Wait That Long.  Ahar. (:","sadness"
1957103842,"Friday yay!! And a bonus, don't have to drive to Wales tonight.  Athough will miss kitten cuddles and going for a ride ","happiness"
1957104948,"@prncsztalia why do you hate me!? ","sadness"
1957105755,"http://twitpic.com/663vr - Wanted to visit the animals but we were too late ","sadness"
1957106328,"#jonaswebcast i just missed it!!!! ","sadness"
1957106916,"So exhausted..can't sleep. I don't like these nights ","sadness"
1957107095,"i'm gonna miss all the live Comet action tomorrow! i have to go take care of my cousins and they don't have access to the interwebz ","sadness"
1957108151,"@NothinButSin sorry to hear that. ","sadness"
1957109281,"Just found out I can't drink at this bar! Booo missing e1 at palomino's! No cheers sad face ","sadness"
1957111072,"finished a whole box of ice cream ","sadness"
1957112843,"Ok, other then my shoe, the club is cool. Its fun, and its poppin except 4 the ppl tryna dance wit me ","happiness"
1957113346,"@o0hemmy lol hi emmy, latin would help me study for the aptitude tests to get into grad school ;\ thats why i wanna take it ","happiness"
1957113650,"@chrisontv88 btw I am not a wimp ","sadness"
1957114575,"@queenbmakeup i can't add you on myspace girly  it asks for a last name and email","sadness"
1957114960,"I don't wanna go back to work   sleepy time.","sadness"
1957116289,"http://bit.ly/3W9w1  NOOOO! he goes for Orlando! OMG  I'm gonna CRY!!!!!!!!","sadness"
1957117968,"@johnpopham Morning John, yes I do, however I have a diary clash and sadly can't attend! ","sadness"
1957118155,"I miss my friend ","sadness"
1957118513,"Yea i just saw this really sad commercial ","sadness"
1957118612,"Hmmm. Using TinyTwitter on a small non-touch screen is really not much fun ","sadness"
1957120549,"Hates having to sleep alone ","sadness"
1957120981,"I loved johnny carson now I'm going to hate seeing jay leno go ","sadness"
1957121259,"even though everyone wanted to do a newish song and our teacher agreed :S old grumpy doesn't like us happy  haha","sadness"
1957121970,"@razitul ya. i was suffering the whole day yesterday. met dentist and feel a bit better. i still look like rocky balboa though ","sadness"
1957122923,"I didn't get a callback for the play I cried...  oh well I guess it's back to being a techie..","sadness"
1957123048,"@UniqueMakis Awesome! Wish I could fly out to see her ","happiness"
1957123281,"@lunafactor I kinda wish I went with you now!.. I can't fall asleep ","sadness"
1957125620,"@Dakshinamurti Not yet... sorry ","sadness"
1957126750,"FALL ASLEEP ON ME AGAIN  But I know how it feels now LOL. Drag Me To Hell tonight! Quite excited","sadness"
1957128448,"someone take me to LA  I NEED TO SEE THE LEMON TREE","happiness"
1957128473,"um... so I don't think my text msgs have a &quot;subject line&quot; ... I fail ","sadness"
1957128727,"tummy ache. ","sadness"
1957130105,"@hiracdelest who's the one always working now?  oh yeah, still me. ","happiness"
1957130797,"@askegg I'm sorry, Andrew. I wish there was something I could do... ","sadness"
1957131196,"as if i finsh work at eleven.. IS THAT EVEN ALLOWD?  cauz i really dont want to.. lol","sadness"
1957131626,"@AmandaMallard i'm not at chaseton's either  please don't die, my heart will be really sad","sadness"
1957131642,"that was an interesting show to say the least. recap tomorrow. first i must sleep. work in am. ","happiness"
1957133923,"I can't sleep, this is so darn frustrating. ","sadness"
1957134402,"@stormyamorette just one of those days where loneliness creeps up on you slaps you in the face.  ","sadness"
1957134460,"RIP kelly  fucccccck","sadness"
1957135976,"Not feeling too good ","sadness"
1957136360,"Ok. Time to nodd off its gonna be a long day tomorrow. Saying goodbye to my car for good ","sadness"
1957137074,"i miss oklahomaaaaa  listening to citizen cope til i pass out.","sadness"
1957139587,"its funny. i'm kinda sad on my last day ","sadness"
1957139854,"Jenny fell asleep and didn't come over ","sadness"
1957140211,"Wishes you had teased me with movie night ","sadness"
1957140443,"@johneast I've missed one this year(!). It's the forbidden fruit. Of all the trees in the garden I munch in disappointment on that one. ","sadness"
1957141622,"@IvanaE i love it to.. but i knw there gna cut stuff out on tv ","sadness"
1957142001,"@JoannaAngel I do  But Im on a strict diet. . . ugh I feel like if i cheat for one day Ill throw everything up.","sadness"
1957143236,"So Cal Dachshund Rescue found a home for my foster pup, Max. I'm soooooo sad to see him leave ","sadness"
1957143446,"wow I feel like ish  and I really feel bad because those ignorent aholes wont overturn prop 8 ","sadness"
1957143564,"off to work now, finish about 9pm  booooo.","sadness"
1957143679,"Wishes you hadn't teased me with movie night ","sadness"
1957145383,"maybe i should take up drinking again, feel as if i have a ,massive hangover  still not ,yself today ","sadness"
1957145956,"should be sleeping.  lost my voice a couple day ago.  ","sadness"
1957146363,"I was too sleepy earlier and i didnt get to see matt ","sadness"
1957146963,"I just realized I spelled &quot;adorable&quot; wrong when I tweeted @mindykaling she must hate me now ","sadness"
1957147399,"how to have a glowing face? my complexion is always so pale ","sadness"
1957147422,"Downloadfestival's lineup isn't as good as i thought it was. There are some other awesome bands doing the festivals, but missing DL ","sadness"
1957149170,"@Sashairene hahaha oh man please come to pomona i would love to see you everyday instead of like once a year if that ","happiness"
1957150462,"oh no my tweetdeck is malfunctioning :O il have web will its fixd ","sadness"
1957150576,"@ElectraX ...i'm sorry about you are still sick  u know most of them, AND i know that u will guess the &quot;pelzer present&quot; ;-)","sadness"
1957151064,"@maliciousmandy1 Adam Samberg + new moon trailor = good evening. Too bad my cable is off as of friday ","sadness"
1957151748,"Just got my ass kicked in Tripoly lol  I got such bad cards... i suck","sadness"
1957152662,"Annnnnnddd another one bites the dust ","sadness"
1957153926,"on my 42nd written fuck.. i get less ideas every day, and every day ","sadness"
1957155610,"@hammett I wish I could have time for my xbox  project all tied","sadness"
1957158904,"And trash repops.  Getting it tomorrow night I suppose. ","sadness"
1957160024,"feels like crap whenever she lays down. @)(1+-'$#! I hate heartburn &amp; backaches! ","sadness"
1957160410,"@katiefreeze I miss you!!!! It's lonely and empty without you!  http://yfrog.com/3o3zxoj","sadness"
1957160428,"@lozzyx NOICE. I realised that after exams I have 2 more weeks  Forgot about the whole 2 weeks of Unit 4 in term 2 thing :/","sadness"
1957160631,"Missing Everyone ","sadness"
1957161860,"My sisser is moving tomorrow and of makes me sad  actually I guess technically in a couple of hours since it's already Friday.","sadness"
1957163968,"@wired that is so sad ","sadness"
1957165933,"is still sick  sigh","sadness"
1957166877," i feel really weird","sadness"
1957167519,"my throat hurts  gonna go read and go to bed. text mee!","sadness"
1957168762,"fjdskal im really frustrated. ","sadness"
1957168966,"Wondering how come mcdonalds take so long to deliver my food. ","sadness"
1957169132,"@kenyaimagine ... much more injustice than we can imagine now. It will get worse before it gets better, I am afraid. No doubt here. Sorry ","sadness"
1957169213,"Sooo.....I'm kind of sick n tired of the bs that guys dish out  !!!!!!!!","sadness"
1957169451,"@StarOnMaineSt idk lol my head hurts. rly bad. &amp; so does my stomach... hmm... personally, i think its from all the #s ive had 2 deal wit ","sadness"
1957173062,"what a beautiful day - shame I've got to spend it in an office ","sadness"
1957174125,"Just finished watching the series return of the Chasers War on Everything - really quite crap compared to how it used to be ","sadness"
1957174158,"Wow just realized haven't checked Twitter since 9am when I saw my to-do list. Good news- got lot done. Bad news-don't know where day went ","sadness"
1957174207,"http://twitpic.com/664b7 - miss my bestfriend :'( now she left school ","sadness"
1957175219,"Tummy hurts ","sadness"
1957175385,"farewelling an employee tonight... ","sadness"
1957175586,"Morning all. The water heating's packed up, so i can't have a bath. I REALLY want a bath! ","sadness"
1957175992,"@heavenlyriot Girls are confusing.  ","sadness"
1957176048,"@ lyrically_Me   Why would you do that to me?! ","sadness"
1957176357,"Blackout in the city is never good ","sadness"
1957177248,"@wedplanworkshop . Flights already booked, plus its GGD2 1st birthday. Can't miss that ! especially as we missed GGD1 ","happiness"
1957180598,"@half_a_mind Chris and I are staying in Glasgow instead cause there is absolutely no accomodation in Edinburgh due to the marathon ","sadness"
1957181678,"@t_isfortammy Sad tweets are sad ","sadness"
1957181947,"Have decided I just can't stand @GuyKawasaki's Alltop spam any longer. ","sadness"
1957182382,"i miss rich ","sadness"
1957182504,"Headache of the century coming- I can feel it  Fuck.","sadness"
1957182827,"disappointed to know that I got the Silver Award. I want the GOLD award. I hate being second best. ","sadness"
1957183897,"home from ice cream tweet-up (my very first tweet-up!) No pics because my camera battery died last night and i forgot to charge it ","sadness"
1957188146,"@narain Dun wanna travel all the way there for lunch now. But yeah i have been there. Nice place. Missing Shan-e-Punjab though... ","sadness"
1957188800,"@xMyLifesAStoryx rob got lucky that game he beat me 209-205 ","sadness"
1957188950,"home from school had the shitest day today ","sadness"
1957189551,"@hobosexual lol.  When I went to buy my new laptop in Feb., I already knew, lol, but I looked anyway and walked away sadfaced. :/","sadness"
1957189924,"Sitting by myself. Everyone took the good seats. ","sadness"
1957190291,"@sfannah Ahhhhh  Well at least I'm up to!","sadness"
1957190952,"@DHughesy ME! oh wait wrong state ","sadness"
1957191024,"Are u missing ur frnds ? Hear to &quot;Manasellaam &quot; From Kulir100 Degree movie. Its amazing !!!  Nanbargale - Miss u guys !!! ","happiness"
1957191516,"Sorry was that mean ","sadness"
1957192397,"@rscheuer sorry, is only in spanish for the moment ","sadness"
1957194329,"@cha_rade oh no the economy gotcha?  sorry but so happy that you got another one in LA!  Enjoy SoCal! Ahahaay! LOL","happiness"
1957194454,"has had the flu pass unto me by andy...went shopping and got fresh chicken for chicken soup...but no d&amp;d this sat ...is a sad panda ","sadness"
1957194802,"not well ","sadness"
1957194936,"@Miss_Rain oh what the hell  way to tell me.","sadness"
1957195244,"@theblackestsea oh crap!! ","sadness"
1957195455,"so carlie came over and she fell asleep on me ","happiness"
1957195949,"@shaundiviney i didnt get the msg!! :'( but i bought princess ","sadness"
1957196825,"I'm so unhappy being here. I hate it. It's affecting everything. My relationships with people, my personality, my attitude... ","sadness"
1957196855,"There's Nothing To Do Right Now And I'm Tired But I Don't Want To Sleep. Cleaned Up Pretty Good, So Proud. At Least I'd Be A Good Janitor ","sadness"
1957197786,"@Madush oh my... now im offended.  ha","sadness"
1957198814,"The 3d version of Up sold out   regular version it is!","sadness"
1957199055,"@NickTheIntern my love!!! We still havn't done lunch together like we said we would.. I miss you my friend ","sadness"
1957199368,"To all my friends: Im deeply sorry i'm moving, i will miss u all so very very much!   ","happiness"
1957203110,"@allyycase suuure ","happiness"
1957203878,"  now aches &amp; chills have joined the party. Why couldn't the cold just go away? It had to get worse?","sadness"
1957204970,"bed. with stomach ache ","sadness"
1957206063,"lappy charger is completely dead... conserving what's left of the battery until i can afford to buy a new one ","sadness"
1957206142,"finally accepting the fact that all cute guys are taken ","sadness"
1957207318,"@HazelAngeli @V0TR0N  too bad Vo got me sick I think  &amp; I don't even have meds to feel like you.","sadness"
1957208462,"Honza takes his flight back to the Czech Republic in the morning  I'm really going to miss him.","sadness"
1957209188,"ah thats better snow patrol! now to be stuck indoors  still weekend coming up and fresh air excellent hope its sunny!","happiness"
1957211192,"up early again  loads to do- but the suns out, hurrah!","happiness"
1957213189,"@BevJack Babes it was sooo much fun!!  Thank you so much for making that happen!  Had fun with the ladies too!  Time went to fast. ","happiness"
1957213250,"Matty is le tired. ","sadness"
1957214887,"@NellaGrl not really having a good night... missing my little girl... ","sadness"
1957215920,"Nite Tweeple.  Tomorrow will be day 25 at work.  ","sadness"
1957216150,"Ahh man up and getting ready for work  I wanna sleep!!!","sadness"
1957216446,"@JasmineCJones  I was just thinking the same thing! I love our morning chats! We totally need 2 live 2gether full time. Lol","sadness"
1957216776,"Wish I was at sri panwa now ","sadness"
1957219010,"wants to listen to musiq soulchild, but it is not on the iPod ","sadness"
1957219264,"i miss seeing fireflies..... ","sadness"
1957223393,"@Brookeleeadams hang in there- health should be priority #1 right now! i do hate seeing good people get mistreated so i'm genuinely sorry ","sadness"
1957223703,"@ColeDavid had  a little family party tonight   hope it rocked","happiness"
1957224360,"Had a awesome time 2. Got2meet brandon rhyder! Unfortunatly i can't sleep n tomorrow.  back 2 the ole job. @pattymlt got my game face on!","sadness"
1957224368,"@Saresa And I feel your pain. ","sadness"
1957224712,"2orw!!!!! Nooooooo I want to go back to Newcastle!!!! ","sadness"
1957225471,"bout to watch notorious cause that's how i'm feelin now. wish i could eat something, but i can't.  surgery tomorrow. no food til saturday","sadness"
1957227521,"@Jessicaveronica you guys gonna tour with Short Stack again? I missed your last tour  Me friend went and said it was mad!","sadness"
1957228449,"I'm going to miss Miss Suhana ","sadness"
1957228670,"Why are the sinks in hospital toilets so low? Now the crotch of my grey suit is spattered with water! Just in time for Physio ","sadness"
1957233877,"I should go get a life. Sam just texted me 'Phuture tonight?'  http://sgBEAT.com/pic/81/","sadness"
1957235120,"sad that will have to leave my beautiful apartment ","sadness"
1957236672,"@greco31 I've been trying not to think about that! ","sadness"
1957238515,"Waiting on the bus! I miss my car ","sadness"
1957238725,"says I'm still dreaming about that Nikon D60..erRr!  *ate, kuya **PLEASE** lang* huhuh http://plurk.com/p/wxrx5","sadness"
1957239436,"It is kind of lonely when nobody will answer their phone. ","sadness"
1957239570,"Rest In Peace  ADaM 12 &amp; GLeNN EPPS.... Gone but never forgotten... what a week ...Loud in da air 4 ya ","sadness"
1957242084,"is having the worst week, things really do happen in threes ","sadness"
1957242838,"@katrinalmoreno and im an idiot for missing their last show ","sadness"
1957245960,"@chuybe. you left me first .. and left your bed here for me to look at ","sadness"
1957247328,"Bike trail - 1, Miss J - 0, two front teeth - 1 1/2.. Hopefully! Vacations suck! ","sadness"
1957247855,"Sadly I am bprohibiting myself from tweeting tonight. Sorry ","sadness"
1957249452,"@kesoleil Oh man, Did Yogg today. Worse than last week. ","sadness"
1957254388,"@anant25121986 it is so unfair that all the good rock shows happen only in B'lore and Pune ","sadness"
1957257295,"I miss the concert Tuesday already. I'd really like a time machine to go see it again... It was so fun... ","happiness"
1957257636,"cant sleep again! I couldnt sleep last night eather!  *Wabble Wabble*","sadness"
1957259752,"hahaha yeah i see that. but he can't twitter me back ","happiness"
1957259756,"have to stay away from home, and since this part of india dnt hav gud wireless internet, im fucked ","sadness"
1957259948,"Wookei why did you never accept my psn friend request ","sadness"
1957260515,"@davidaKaplan As do I  Leopold says hello.","sadness"
1957261056,"because my dad has the tv to loud. Then i get creeped out cuz im from a dodgy neighbourhood and there was someone in my bush. ","sadness"
